,url,id,Sector,Area,AreaUnidad,Precio,Habitaciones,Baños,Estrato,Código inmueble,Barrio común,Antigüedad,Área construida,Área privada,Valor administración,Parqueaderos
5921,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-el-ingenio-3-habitaciones-3-banos-2-garajes/12035-M4414327,5922,Sector Sur,209,m²,$590.000.000,3,3,3,12035-M4414327,EL INGENIO,Entre 10 y 20 años,209 m²,209 m²,$450.000,2
5922,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-parcelaciones-pance-3-habitaciones-5-banos-2-garajes/12035-M4459111,5923,Sector Sur,159,m²,$980.000.000,3,5,5,12035-M4459111,PARCELACIONES PANCE,Entre 5 y 10 años,159 m²,143 m²,$950.000,2
5923,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-bajo-aguacatal-4-habitaciones-5-banos-4-garajes/15913-M4298849,5924,Cali Área 296 m²,296,m²,$1.500.000.000,4,5,5,15913-M4298849,BAJO AGUACATAL,Entre 5 y 10 años,296 m²,296 m²,$1.385.000,4
5924,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-bochalema-1-habitaciones-2-banos/9947-M4201226,5925,Cali Área 68 m²,68,m²,$245.000.000,1,2,2,9947-M4201226,Bochalema,Entre 0 y 5 años,68 m²,68 m²,,
5925,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-na-3-habitaciones-3-banos-2-garajes/4941-M3359271,5926,Cali Área 118 m²,118,m²,$649.000.000,3,3,3,4941-M3359271,ALTOS DE CIUDAD JARDIN,Entre 0 y 5 años,118 m²,118 m²,$410.000,2
5926,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-aguacatal-4-habitaciones-5-banos-2-garajes/12035-M3203341,5927,Sector Oeste,220,m²,$970.000.000,4,5,5,12035-M3203341,AGUACATAL,Entre 10 y 20 años,220 m²,220 m²,$796.000,2
5927,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-parcelacion-piedra-grande-2-habitaciones-2-banos/15793-M4200342,5928,Sector Sur,60,m²,$200.000.000,2,2,2,15793-M4200342,BOCHALEMA,Entre 5 y 10 años,60 m²,60 m²,$203.000,
5928,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-ciudad-real-3-habitaciones-3-banos-1-garajes/3566-M4416164,5929,Sector Sur,75,m²,$360.000.000,3,3,3,3566-M4416164,VALLE DEL LILI,Entre 5 y 10 años,75 m²,77 m²,,1
5929,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-santa-isabel-3-habitaciones-4-banos-2-garajes/11258-M4081202,5930,Sector Oeste,143,m²,$667.000.000,3,4,4,11258-M4081202,SANTA ISABEL,Entre 10 y 20 años,143 m²,144 m²,$570.000,2
5930,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-normandia-4-habitaciones-5-banos-4-garajes/14383-M3770617,5931,Sector Oeste,454,m²,$1.500.000.000,4,5,5,14383-M3770617,SECTOR ALTOS DE NORMANDIA BATACLAN,Entre 10 y 20 años,454 m²,454 m²,$1.500.000,4
5931,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-menga-2-habitaciones-2-banos/9947-M4294285,5932,Sector Norte,56,m²,$164.000.000,2,2,2,9947-M4294285,Menga,Entre 0 y 5 años,56 m²,56 m²,,
5932,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-ciudadela-campestre-3-habitaciones-4-banos-1-garajes/9947-M4414208,5933,Sector Sur,191,m²,$900.000.000,3,4,4,9947-M4414208,Ciudad Jardin,Entre 10 y 20 años,191 m²,191 m²,,1
5933,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-santa-teresita-4-habitaciones-4-banos-4-garajes/15746-M4197128,5934,Sector Oeste,433,m²,$1.800.000.000,4,4,4,15746-M4197128,SANTA TERESITA,Entre 10 y 20 años,433 m²,433 m²,$1.153.000,4
5934,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-parcelaciones-pance-4-habitaciones-5-banos-4-garajes/12035-M4022412,5935,Sector Sur,180,m²,$1.300.000.000,4,5,5,12035-M4022412,PARCELACIONES PANCE,Entre 5 y 10 años,180 m²,300 m²,$800.000,4
5935,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-parcelacion-piedra-grande-2-habitaciones-2-banos-1-garajes/271-M3909082,5936,Sector Sur,59,m²,$185.000.000,2,2,2,271-M3909082,BOCHALEMA,Entre 5 y 10 años,59 m²,59 m²,$170.000,1
5936,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-santa-monica-3-habitaciones-4-banos-4-garajes/4083-M3777686,5937,Sector Oeste,246,m²,$860.000.000,3,4,4,4083-M3777686,SANTA MONICA NORTE,Remodelado,246 m²,246 m²,$100.000.000,4
5937,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-quintas-de-don-sima%C2%BFn-3-habitaciones-2-banos-1-garajes/4941-M4198021,5938,Sector Sur,70,m²,$280.000.000,3,2,2,4941-M4198021,LAS QUINTAS DE DON SIMON,Entre 10 y 20 años,70 m²,70 m²,$228.000,1
5938,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-arboledas-3-habitaciones-2-banos-2-garajes/3251-M4415182,5939,Sector Oeste,140,m²,$600.000.000,3,2,2,3251-M4415182,SANTA ROSA DEL OESTE,Más de 20 años,140 m²,140 m²,$1.117.000,2
5939,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-lili-3-habitaciones-2-banos-1-garajes/4186-M4459309,5940,Sector Sur,88,m²,$335.000.000,3,2,2,4186-M4459309,VALLE DE LILI,Entre 0 y 5 años,88 m²,88 m²,$270.000,1
5940,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-conjunto-residencial-aragon-3-habitaciones-2-banos-2-garajes/15793-M4199577,5941,Sector Norte,103,m²,$570.000.000,3,2,2,15793-M4199577,LA FLORA,Entre 0 y 5 años,103 m²,103 m²,$488.000,2
5941,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-conjunto-residencial-patios-de-la-flora-3-habitaciones-3-banos-1-garajes/15793-M4200320,5942,Sector Norte,110,m²,$470.000.000,3,3,3,15793-M4200320,LA FLORA,Entre 5 y 10 años,110 m²,110 m²,$390.000,1
5942,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-normandia-3-habitaciones-4-banos-2-garajes/10697-M3841460,5943,Sector Oeste,240,m²,$1.600.000.000,3,4,4,10697-M3841460,NORMANDIA,Entre 5 y 10 años,240 m²,240 m²,$850.000,2
5943,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-san-pascual-3-habitaciones-2-banos-1-garajes/15069-M4301577,5944,Sector Centro,69,m²,$290.000.000,3,2,2,15069-M4301577,EL INGENIO,Más de 20 años,69 m²,68 m²,$350.000,1
5944,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-santa-isabel-3-habitaciones-2-banos-1-garajes/15054-M4459629,5945,Sector Oeste,220,m²,$300.000.000,3,2,2,15054-M4459629,SANTA ISABEL,Más de 20 años,220 m²,159 m²,,1
5945,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-menga-3-habitaciones-5-banos-2-garajes/15793-M4201166,5946,Sector Norte,120,m²,$840.000.000,3,5,5,15793-M4201166,MENGA,Entre 0 y 5 años,120 m²,120 m²,$958.000,2
5946,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-santa-teresita-3-habitaciones-3-banos-2-garajes/11778-M2714622,5947,Sector Oeste,267,m²,$1.650.000.000,3,3,3,11778-M2714622,SANTA TERESITA,Más de 20 años,267 m²,267 m²,$1.050.000,2
5947,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-parcelaciones-pance-3-habitaciones-3-banos-1-garajes/14873-M4349114,5948,Sector Sur,94,m²,$388.000.000,3,3,3,14873-M4349114,CIUDAD JARDIN,Entre 5 y 10 años,94 m²,94 m²,$380.000,1
5948,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-conjunto-residencial-olivenza-1-habitaciones-1-banos/14155-M4262122,5949,Sector Norte,37.91,m²,$259.000.000,1,1,1,14155-M4262122,Conjunto Residencial Alto Living,Entre 0 y 5 años,37.91 m²,33.05 m²,$191.000,
5949,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-urbanizacion-la-flora-4-habitaciones-3-banos-1-garajes/13299-M3614372,5950,Sector Norte,85,m²,$270.000.000,4,3,3,13299-M3614372,LA FLORA,Entre 10 y 20 años,85 m²,85 m²,$10.000,1
5950,https://www.metrocuadrado.com/inmueble/venta-casa-cali-ciudad-jardin-3-habitaciones-4-banos-3-garajes/5423-M3565554,5951,Cali Área 310 m²,310,m²,$1.950.000.000,3,4,4,5423-M3565554,Ciudad Jardin,Entre 0 y 5 años,310 m²,310 m²,$900.000,3
5951,https://www.metrocuadrado.com/inmueble/venta-casa-cali-parcelaciones-pance-3-habitaciones-4-banos-2-garajes/5423-M3840917,5952,Sector Sur,380,m²,$1.350.000.000,3,4,4,5423-M3840917,Ciudad Jardin,Más de 20 años,380 m²,380 m²,$1.500.000,2
5952,https://www.metrocuadrado.com/inmueble/venta-casa-cali-urbanizacia%C2%BFn-ciudad-jarda%C2%8Dn-5-habitaciones-5-banos-4-garajes/242-M4186945,5953,Sector Sur,840,m²,$5.900.000.000,5,5,5,242-M4186945,Ciudad Jardin,Entre 10 y 20 años,840 m²,840 m²,,4
5953,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-normandia-3-habitaciones-4-banos-2-garajes/12356-M4072458,5954,Sector Oeste,194,m²,$680.000.000,3,4,4,12356-M4072458,CALI NORMANDIA,Más de 20 años,194 m²,194 m²,$800.000,2
5954,https://www.metrocuadrado.com/inmueble/venta-casa-cali-el-ingenio-5-habitaciones-5-banos-3-garajes/2592-M4292945,5955,Sector Sur,750,m²,$1.200.000.000,5,5,5,2592-M4292945,EL INGENIO,Entre 10 y 20 años,750 m²,750 m²,,3
5955,https://www.metrocuadrado.com/inmueble/venta-casa-cali-parcelaciones-pance-3-habitaciones-5-banos-4-garajes/2592-M4079017,5956,Sector Sur,214.75,m²,$1.480.000.000,3,5,5,2592-M4079017,CIUDAD JARDIN,Entre 5 y 10 años,214.75 m²,214.75 m²,$1.029.000,4
5956,https://www.metrocuadrado.com/inmueble/venta-casa-cali-bretaa%C2%BFa-4-habitaciones-5-banos-4-garajes/9947-M4298240,5957,Sector Sur,374,m²,$2.490.000.000,4,5,5,9947-M4298240,Pance,Entre 10 y 20 años,374 m²,374 m²,,4
5957,https://www.metrocuadrado.com/inmueble/venta-casa-cali-urbanizacia%C2%B3n-la-merced-5-habitaciones-3-banos-1-garajes/2592-M4078649,5958,Sector Norte,127,m²,$500.000.000,5,3,3,2592-M4078649,LA MERCED,Más de 20 años,127 m²,127 m²,,1
5958,https://www.metrocuadrado.com/inmueble/venta-casa-cali-el-ingenio-5-habitaciones-3-banos-2-garajes/4941-M4198189,5959,Sector Sur,268.8,m²,$695.000.000,5,3,3,4941-M4198189,EL INGENIO III,Más de 20 años,268.8 m²,268.8 m²,,2
5959,https://www.metrocuadrado.com/inmueble/venta-casa-cali-arboledas-5-habitaciones-5-banos-4-garajes/11778-M3779858,5960,Sector Oeste,600,m²,$1.900.000.000,5,5,5,11778-M3779858,Estatua de Belalcazar,Más de 20 años,600 m²,600 m²,,4
5960,https://www.metrocuadrado.com/inmueble/venta-casa-cali-parcelaciones-pance-4-habitaciones-3-banos/9947-M4201223,5961,Sector Sur,3610,m²,$2.800.000.000,4,3,3,9947-M4201223,Pance,Más de 20 años,3610 m²,3610 m²,,
5961,https://www.metrocuadrado.com/inmueble/venta-casa-cali-urbanizacia%C2%BFn-rio-lili-3-habitaciones-4-banos-3-garajes/12286-M4140540,5962,Sector Sur,248,m²,$700.000.000,3,4,4,12286-M4140540,ALTOS DE CIUDAD JARDIN,Entre 10 y 20 años,248 m²,248 m²,$700.000,3
5962,https://www.metrocuadrado.com/inmueble/venta-casa-cali-urbanizacion-ciudad-jardin-4-habitaciones-5-banos-3-garajes/5097-M3234355,5963,Sector Sur,325,m²,$1.650.000.000,4,5,5,5097-M3234355,CIUDA JARDIN,Más de 20 años,325 m²,937 m²,,3
5963,https://www.metrocuadrado.com/inmueble/venta-casa-cali-lili-3-habitaciones-3-banos-1-garajes/4941-M3912796,5964,Sector Sur,209,m²,$300.000.000,3,3,3,4941-M3912796,VALLE DEL LILI,Entre 10 y 20 años,209 m²,209 m²,,1
5964,https://www.metrocuadrado.com/inmueble/venta-casa-cali-parcelaciones-pance-5-habitaciones-4-banos-2-garajes/12953-M4137595,5965,Sector Sur,200,m²,$1.200.000.000,5,4,4,12953-M4137595,PANCE,Entre 10 y 20 años,200 m²,500 m²,,2
5965,https://www.metrocuadrado.com/inmueble/venta-casa-cali-urbanizacion-ciudad-jardin-5-habitaciones-5-banos-4-garajes/641-M3416793,5966,Sector Sur,700,m²,$1.200.000.000,5,5,5,641-M3416793,CUIDAD JARDIN,Entre 5 y 10 años,700 m²,700 m²,,4
5966,https://www.metrocuadrado.com/inmueble/venta-casa-cali-la-cascada-5-habitaciones-5-banos-3-garajes/16014-M4413393,5967,Sector Sur,201,m²,$625.000.000,5,5,5,16014-M4413393,EL REFUGIO,Más de 20 años,201 m²,201 m²,,3
5967,https://www.metrocuadrado.com/inmueble/venta-casa-cali-sector-la-luisa-bella-suiza-3-habitaciones-3-banos-2-garajes/12286-M4022253,5968,Sector Sur,160,m²,$598.000.000,3,3,3,12286-M4022253,EL SEMINARIO,Más de 20 años,160 m²,160 m²,$418.500,2
5968,https://www.metrocuadrado.com/inmueble/venta-casa-cali-santa-anita-la-selva-4-habitaciones-3-banos-1-garajes/4941-M4416239,5969,Sector Sur,95,m²,$495.000.000,4,3,3,4941-M4416239,CAMINO REAL   LOS FUNDADORES,Entre 10 y 20 años,95 m²,95 m²,$350.000,1
5969,https://www.metrocuadrado.com/inmueble/venta-casa-cali-parcelaciones-pance-5-habitaciones-5-banos-4-garajes/2592-M4080472,5970,Sector Sur,830,m²,$1.200.000.000,5,5,5,2592-M4080472,CIUDAD JARDIN,Entre 10 y 20 años,830 m²,830 m²,$750.000,4
5970,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-caney-3-habitaciones-3-banos-2-garajes/2592-M4293377,5971,Sector Sur,100,m²,$380.000.000,3,3,3,2592-M4293377,CANEY,Entre 5 y 10 años,100 m²,100 m²,$383.000,2
5971,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-el-ingenio-3-habitaciones-3-banos-2-garajes/12035-M4414327,5972,Sector Sur,209,m²,$590.000.000,3,3,3,12035-M4414327,EL INGENIO,Entre 10 y 20 años,209 m²,209 m²,$450.000,2
5972,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-parcelaciones-pance-3-habitaciones-5-banos-2-garajes/12035-M4459111,5973,Sector Sur,159,m²,$980.000.000,3,5,5,12035-M4459111,PARCELACIONES PANCE,Entre 5 y 10 años,159 m²,143 m²,$950.000,2
5973,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-bajo-aguacatal-4-habitaciones-5-banos-4-garajes/15913-M4298849,5974,Cali Área 296 m²,296,m²,$1.500.000.000,4,5,5,15913-M4298849,BAJO AGUACATAL,Entre 5 y 10 años,296 m²,296 m²,$1.385.000,4
5974,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-bochalema-1-habitaciones-2-banos/9947-M4201226,5975,Cali Área 68 m²,68,m²,$245.000.000,1,2,2,9947-M4201226,Bochalema,Entre 0 y 5 años,68 m²,68 m²,,
5975,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-na-3-habitaciones-3-banos-2-garajes/4941-M3359271,5976,Cali Área 118 m²,118,m²,$649.000.000,3,3,3,4941-M3359271,ALTOS DE CIUDAD JARDIN,Entre 0 y 5 años,118 m²,118 m²,$410.000,2
5976,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-aguacatal-4-habitaciones-5-banos-2-garajes/12035-M3203341,5977,Sector Oeste,220,m²,$970.000.000,4,5,5,12035-M3203341,AGUACATAL,Entre 10 y 20 años,220 m²,220 m²,$796.000,2
5977,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-parcelacion-piedra-grande-2-habitaciones-2-banos/15793-M4200342,5978,Sector Sur,60,m²,$200.000.000,2,2,2,15793-M4200342,BOCHALEMA,Entre 5 y 10 años,60 m²,60 m²,$203.000,
5978,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-ciudad-real-3-habitaciones-3-banos-1-garajes/3566-M4416164,5979,Sector Sur,75,m²,$360.000.000,3,3,3,3566-M4416164,VALLE DEL LILI,Entre 5 y 10 años,75 m²,77 m²,,1
5979,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-santa-isabel-3-habitaciones-4-banos-2-garajes/11258-M4081202,5980,Sector Oeste,143,m²,$667.000.000,3,4,4,11258-M4081202,SANTA ISABEL,Entre 10 y 20 años,143 m²,144 m²,$570.000,2
5980,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-normandia-4-habitaciones-5-banos-4-garajes/14383-M3770617,5981,Sector Oeste,454,m²,$1.500.000.000,4,5,5,14383-M3770617,SECTOR ALTOS DE NORMANDIA BATACLAN,Entre 10 y 20 años,454 m²,454 m²,$1.500.000,4
5981,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-menga-2-habitaciones-2-banos/9947-M4294285,5982,Sector Norte,56,m²,$164.000.000,2,2,2,9947-M4294285,Menga,Entre 0 y 5 años,56 m²,56 m²,,
5982,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-ciudadela-campestre-3-habitaciones-4-banos-1-garajes/9947-M4414208,5983,Sector Sur,191,m²,$900.000.000,3,4,4,9947-M4414208,Ciudad Jardin,Entre 10 y 20 años,191 m²,191 m²,,1
5983,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-santa-teresita-4-habitaciones-4-banos-4-garajes/15746-M4197128,5984,Sector Oeste,433,m²,$1.800.000.000,4,4,4,15746-M4197128,SANTA TERESITA,Entre 10 y 20 años,433 m²,433 m²,$1.153.000,4
5984,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-parcelaciones-pance-4-habitaciones-5-banos-4-garajes/12035-M4022412,5985,Sector Sur,180,m²,$1.300.000.000,4,5,5,12035-M4022412,PARCELACIONES PANCE,Entre 5 y 10 años,180 m²,300 m²,$800.000,4
5985,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-parcelacion-piedra-grande-2-habitaciones-2-banos-1-garajes/271-M3909082,5986,Sector Sur,59,m²,$185.000.000,2,2,2,271-M3909082,BOCHALEMA,Entre 5 y 10 años,59 m²,59 m²,$170.000,1
5986,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-santa-monica-3-habitaciones-4-banos-4-garajes/4083-M3777686,5987,Sector Oeste,246,m²,$860.000.000,3,4,4,4083-M3777686,SANTA MONICA NORTE,Remodelado,246 m²,246 m²,$100.000.000,4
5987,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-quintas-de-don-sima%C2%BFn-3-habitaciones-2-banos-1-garajes/4941-M4198021,5988,Sector Sur,70,m²,$280.000.000,3,2,2,4941-M4198021,LAS QUINTAS DE DON SIMON,Entre 10 y 20 años,70 m²,70 m²,$228.000,1
5988,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-arboledas-3-habitaciones-2-banos-2-garajes/3251-M4415182,5989,Sector Oeste,140,m²,$600.000.000,3,2,2,3251-M4415182,SANTA ROSA DEL OESTE,Más de 20 años,140 m²,140 m²,$1.117.000,2
5989,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-lili-3-habitaciones-2-banos-1-garajes/4186-M4459309,5990,Sector Sur,88,m²,$335.000.000,3,2,2,4186-M4459309,VALLE DE LILI,Entre 0 y 5 años,88 m²,88 m²,$270.000,1
5990,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-conjunto-residencial-aragon-3-habitaciones-2-banos-2-garajes/15793-M4199577,5991,Sector Norte,103,m²,$570.000.000,3,2,2,15793-M4199577,LA FLORA,Entre 0 y 5 años,103 m²,103 m²,$488.000,2
5991,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-conjunto-residencial-patios-de-la-flora-3-habitaciones-3-banos-1-garajes/15793-M4200320,5992,Sector Norte,110,m²,$470.000.000,3,3,3,15793-M4200320,LA FLORA,Entre 5 y 10 años,110 m²,110 m²,$390.000,1
5992,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-normandia-3-habitaciones-4-banos-2-garajes/10697-M3841460,5993,Sector Oeste,240,m²,$1.600.000.000,3,4,4,10697-M3841460,NORMANDIA,Entre 5 y 10 años,240 m²,240 m²,$850.000,2
5993,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-san-pascual-3-habitaciones-2-banos-1-garajes/15069-M4301577,5994,Sector Centro,69,m²,$290.000.000,3,2,2,15069-M4301577,EL INGENIO,Más de 20 años,69 m²,68 m²,$350.000,1
5994,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-santa-isabel-3-habitaciones-2-banos-1-garajes/15054-M4459629,5995,Sector Oeste,220,m²,$300.000.000,3,2,2,15054-M4459629,SANTA ISABEL,Más de 20 años,220 m²,159 m²,,1
5995,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-menga-3-habitaciones-5-banos-2-garajes/15793-M4201166,5996,Sector Norte,120,m²,$840.000.000,3,5,5,15793-M4201166,MENGA,Entre 0 y 5 años,120 m²,120 m²,$958.000,2
5996,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-santa-teresita-3-habitaciones-3-banos-2-garajes/11778-M2714622,5997,Sector Oeste,267,m²,$1.650.000.000,3,3,3,11778-M2714622,SANTA TERESITA,Más de 20 años,267 m²,267 m²,$1.050.000,2
5997,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-parcelaciones-pance-3-habitaciones-3-banos-1-garajes/14873-M4349114,5998,Sector Sur,94,m²,$388.000.000,3,3,3,14873-M4349114,CIUDAD JARDIN,Entre 5 y 10 años,94 m²,94 m²,$380.000,1
5998,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-conjunto-residencial-olivenza-1-habitaciones-1-banos/14155-M4262122,5999,Sector Norte,37.91,m²,$259.000.000,1,1,1,14155-M4262122,Conjunto Residencial Alto Living,Entre 0 y 5 años,37.91 m²,33.05 m²,$191.000,
5999,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-urbanizacion-la-flora-4-habitaciones-3-banos-1-garajes/13299-M3614372,6000,Sector Norte,85,m²,$270.000.000,4,3,3,13299-M3614372,LA FLORA,Entre 10 y 20 años,85 m²,85 m²,$10.000,1
6000,https://www.metrocuadrado.com/inmueble/venta-casa-cali-ciudad-jardin-3-habitaciones-4-banos-3-garajes/5423-M3565554,6001,Cali Área 310 m²,310,m²,$1.950.000.000,3,4,4,5423-M3565554,Ciudad Jardin,Entre 0 y 5 años,310 m²,310 m²,$900.000,3
6001,https://www.metrocuadrado.com/inmueble/venta-casa-cali-parcelaciones-pance-3-habitaciones-4-banos-2-garajes/5423-M3840917,6002,Sector Sur,380,m²,$1.350.000.000,3,4,4,5423-M3840917,Ciudad Jardin,Más de 20 años,380 m²,380 m²,$1.500.000,2
6002,https://www.metrocuadrado.com/inmueble/venta-casa-cali-urbanizacia%C2%BFn-ciudad-jarda%C2%8Dn-5-habitaciones-5-banos-4-garajes/242-M4186945,6003,Sector Sur,840,m²,$5.900.000.000,5,5,5,242-M4186945,Ciudad Jardin,Entre 10 y 20 años,840 m²,840 m²,,4
6003,https://www.metrocuadrado.com/inmueble/venta-apartamento-cali-normandia-3-habitaciones-4-banos-2-garajes/12356-M4072458,6004,Sector Oeste,194,m²,$680.000.000,3,4,4,12356-M4072458,CALI NORMANDIA,Más de 20 años,194 m²,194 m²,$800.000,2
6004,https://www.metrocuadrado.com/inmueble/venta-casa-cali-el-ingenio-5-habitaciones-5-banos-3-garajes/2592-M4292945,6005,Sector Sur,750,m²,$1.200.000.000,5,5,5,2592-M4292945,EL INGENIO,Entre 10 y 20 años,750 m²,750 m²,,3
6005,https://www.metrocuadrado.com/inmueble/venta-casa-cali-parcelaciones-pance-3-habitaciones-5-banos-4-garajes/2592-M4079017,6006,Sector Sur,214.75,m²,$1.480.000.000,3,5,5,2592-M4079017,CIUDAD JARDIN,Entre 5 y 10 años,214.75 m²,214.75 m²,$1.029.000,4
6006,https://www.metrocuadrado.com/inmueble/venta-casa-cali-bretaa%C2%BFa-4-habitaciones-5-banos-4-garajes/9947-M4298240,6007,Sector Sur,374,m²,$2.490.000.000,4,5,5,9947-M4298240,Pance,Entre 10 y 20 años,374 m²,374 m²,,4
6007,https://www.metrocuadrado.com/inmueble/venta-casa-cali-urbanizacia%C2%B3n-la-merced-5-habitaciones-3-banos-1-garajes/2592-M4078649,6008,Sector Norte,127,m²,$500.000.000,5,3,3,2592-M4078649,LA MERCED,Más de 20 años,127 m²,127 m²,,1
6008,https://www.metrocuadrado.com/inmueble/venta-casa-cali-el-ingenio-5-habitaciones-3-banos-2-garajes/4941-M4198189,6009,Sector Sur,268.8,m²,$695.000.000,5,3,3,4941-M4198189,EL INGENIO III,Más de 20 años,268.8 m²,268.8 m²,,2
6009,https://www.metrocuadrado.com/inmueble/venta-casa-cali-arboledas-5-habitaciones-5-banos-4-garajes/11778-M3779858,6010,Sector Oeste,600,m²,$1.900.000.000,5,5,5,11778-M3779858,Estatua de Belalcazar,Más de 20 años,600 m²,600 m²,,4
6010,https://www.metrocuadrado.com/inmueble/venta-casa-cali-parcelaciones-pance-4-habitaciones-3-banos/9947-M4201223,6011,Sector Sur,3610,m²,$2.800.000.000,4,3,3,9947-M4201223,Pance,Más de 20 años,3610 m²,3610 m²,,
6011,https://www.metrocuadrado.com/inmueble/venta-casa-cali-urbanizacia%C2%BFn-rio-lili-3-habitaciones-4-banos-3-garajes/12286-M4140540,6012,Sector Sur,248,m²,$700.000.000,3,4,4,12286-M4140540,ALTOS DE CIUDAD JARDIN,Entre 10 y 20 años,248 m²,248 m²,$700.000,3
6012,https://www.metrocuadrado.com/inmueble/venta-casa-cali-urbanizacion-ciudad-jardin-4-habitaciones-5-banos-3-garajes/5097-M3234355,6013,Sector Sur,325,m²,$1.650.000.000,4,5,5,5097-M3234355,CIUDA JARDIN,Más de 20 años,325 m²,937 m²,,3
6013,https://www.metrocuadrado.com/inmueble/venta-casa-cali-lili-3-habitaciones-3-banos-1-garajes/4941-M3912796,6014,Sector Sur,209,m²,$300.000.000,3,3,3,4941-M3912796,VALLE DEL LILI,Entre 10 y 20 años,209 m²,209 m²,,1
6014,https://www.metrocuadrado.com/inmueble/venta-casa-cali-parcelaciones-pance-5-habitaciones-4-banos-2-garajes/12953-M4137595,6015,Sector Sur,200,m²,$1.200.000.000,5,4,4,12953-M4137595,PANCE,Entre 10 y 20 años,200 m²,500 m²,,2
6015,https://www.metrocuadrado.com/inmueble/venta-casa-cali-urbanizacion-ciudad-jardin-5-habitaciones-5-banos-4-garajes/641-M3416793,6016,Sector Sur,700,m²,$1.200.000.000,5,5,5,641-M3416793,CUIDAD JARDIN,Entre 5 y 10 años,700 m²,700 m²,,4
6016,https://www.metrocuadrado.com/inmueble/venta-casa-cali-la-cascada-5-habitaciones-5-banos-3-garajes/16014-M4413393,6017,Sector Sur,201,m²,$625.000.000,5,5,5,16014-M4413393,EL REFUGIO,Más de 20 años,201 m²,201 m²,,3
6017,https://www.metrocuadrado.com/inmueble/venta-casa-cali-sector-la-luisa-bella-suiza-3-habitaciones-3-banos-2-garajes/12286-M4022253,6018,Sector Sur,160,m²,$598.000.000,3,3,3,12286-M4022253,EL SEMINARIO,Más de 20 años,160 m²,160 m²,$418.500,2
